"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"가평군","남자","45~49세","1세대가구-부부","","139",
"가평군","남자","45~49세","1세대가구-부부+미혼형제자매","","7",
"가평군","남자","45~49세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","45~49세","1세대가구-가구주+미혼형제자매","","25",
"가평군","남자","45~49세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","45~49세","1세대가구-기타","","24",
"가평군","남자","45~49세","2세대가구-계","","1305",
"가평군","남자","45~49세","2세대가구-부부+미혼자녀","","803",
"가평군","남자","45~49세","2세대가구-부+미혼자녀","","101",
"가평군","남자","45~49세","2세대가구-모+미혼자녀","","115",
"가평군","남자","45~49세","2세대가구-부부+양친","","11",
"가평군","남자","45~49세","2세대가구-부부+한부모","","16",
"가평군","남자","45~49세","2세대가구-부부+미혼자녀+부부미혼형제자매","","17",
"가평군","남자","45~49세","2세대가구-조부모+미혼손자녀","","X",
"가평군","남자","45~49세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","45~49세","2세대가구-기타","","242",
"가평군","남자","45~49세","3세대가구-계","","246",
"가평군","남자","45~49세","3세대가구-부부+미혼자녀+양친","","34",
"가평군","남자","45~49세","3세대가구-부부+미혼자녀+부친","","21",
"가평군","남자","45~49세","3세대가구-부부+미혼자녀+모친","","82",
"가평군","남자","45~49세","3세대가구-기타","","109",
"가평군","남자","45~49세","4세대이상 가구","","X",
"가평군","남자","45~49세","1인가구","","341",
"가평군","남자","45~49세","비친족가구","","69",
"가평군","남자","50~54세","일반가구원","","2475",
"가평군","남자","50~54세","1세대가구-계","","393",
"가평군","남자","50~54세","1세대가구-부부","","313",
"가평군","남자","50~54세","1세대가구-부부+미혼형제자매","","13",
"가평군","남자","50~54세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","50~54세","1세대가구-가구주+미혼형제자매","","18",
"가평군","남자","50~54세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","50~54세","1세대가구-기타","","47",
"가평군","남자","50~54세","2세대가구-계","","1277",
"가평군","남자","50~54세","2세대가구-부부+미혼자녀","","784",
"가평군","남자","50~54세","2세대가구-부+미혼자녀","","98",
"가평군","남자","50~54세","2세대가구-모+미혼자녀","","76",
"가평군","남자","50~54세","2세대가구-부부+양친","","6",
"가평군","남자","50~54세","2세대가구-부부+한부모","","36",
"가평군","남자","50~54세","2세대가구-부부+미혼자녀+부부미혼형제자매","","9",
"가평군","남자","50~54세","2세대가구-조부모+미혼손자녀","","X",
"가평군","남자","50~54세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","50~54세","2세대가구-기타","","268",
"가평군","남자","50~54세","3세대가구-계","","227",
"가평군","남자","50~54세","3세대가구-부부+미혼자녀+양친","","25",
"가평군","남자","50~54세","3세대가구-부부+미혼자녀+부친","","15",
"가평군","남자","50~54세","3세대가구-부부+미혼자녀+모친","","95",
"가평군","남자","50~54세","3세대가구-기타","","92",
"가평군","남자","50~54세","4세대이상 가구","","X",
"가평군","남자","50~54세","1인가구","","489",
"가평군","남자","50~54세","비친족가구","","85",
"가평군","남자","55~59세","일반가구원","","2878",
"가평군","남자","55~59세","1세대가구-계","","714",
"가평군","남자","55~59세","1세대가구-부부","","615",
"가평군","남자","55~59세","1세대가구-부부+미혼형제자매","","12",
"가평군","남자","55~59세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","55~59세","1세대가구-가구주+미혼형제자매","","12",
"가평군","남자","55~59세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","55~59세","1세대가구-기타","","73",
"가평군","남자","55~59세","2세대가구-계","","1241",
"가평군","남자","55~59세","2세대가구-부부+미혼자녀","","741",
"가평군","남자","55~59세","2세대가구-부+미혼자녀","","126",
"가평군","남자","55~59세","2세대가구-모+미혼자녀","","37",
"가평군","남자","55~59세","2세대가구-부부+양친","","16",
"가평군","남자","55~59세","2세대가구-부부+한부모","","38",
"가평군","남자","55~59세","2세대가구-부부+미혼자녀+부부미혼형제자매","","7",
"가평군","남자","55~59세","2세대가구-조부모+미혼손자녀","","X",
"가평군","남자","55~59세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","55~59세","2세대가구-기타","","276",
"가평군","남자","55~59세","3세대가구-계","","210",
"가평군","남자","55~59세","3세대가구-부부+미혼자녀+양친","","15",
"가평군","남자","55~59세","3세대가구-부부+미혼자녀+부친","","17",
"가평군","남자","55~59세","3세대가구-부부+미혼자녀+모친","","91",
"가평군","남자","55~59세","3세대가구-기타","","87",
"가평군","남자","55~59세","4세대이상 가구","","X",
"가평군","남자","55~59세","1인가구","","586",
"가평군","남자","55~59세","비친족가구","","123",
"가평군","남자","60~64세","일반가구원","","3025",
"가평군","남자","60~64세","1세대가구-계","","1169",
"가평군","남자","60~64세","1세대가구-부부","","1062",
"가평군","남자","60~64세","1세대가구-부부+미혼형제자매","","13",
"가평군","남자","60~64세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","60~64세","1세대가구-가구주+미혼형제자매","","11",
"가평군","남자","60~64세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","60~64세","1세대가구-기타","","79",
"가평군","남자","60~64세","2세대가구-계","","965",
"가평군","남자","60~64세","2세대가구-부부+미혼자녀","","534",
"가평군","남자","60~64세","2세대가구-부+미혼자녀","","99",
"가평군","남자","60~64세","2세대가구-모+미혼자녀","","11",
"가평군","남자","60~64세","2세대가구-부부+양친","","9",
"가평군","남자","60~64세","2세대가구-부부+한부모","","82",
"가평군","남자","60~64세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"가평군","남자","60~64세","2세대가구-조부모+미혼손자녀","","10",
"가평군","남자","60~64세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","60~64세","2세대가구-기타","","217",
"가평군","남자","60~64세","3세대가구-계","","163",
"가평군","남자","60~64세","3세대가구-부부+미혼자녀+양친","","11",
"가평군","남자","60~64세","3세대가구-부부+미혼자녀+부친","","16",
"가평군","남자","60~64세","3세대가구-부부+미혼자녀+모친","","55",
"가평군","남자","60~64세","3세대가구-기타","","81",
"가평군","남자","60~64세","4세대이상 가구","","X",
"가평군","남자","60~64세","1인가구","","606",
"가평군","남자","60~64세","비친족가구","","118",
"가평군","남자","65~69세","일반가구원","","2010",
"가평군","남자","65~69세","1세대가구-계","","1017",
"가평군","남자","65~69세","1세대가구-부부","","948",
"가평군","남자","65~69세","1세대가구-부부+미혼형제자매","","8",
"가평군","남자","65~69세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","65~69세","1세대가구-가구주+미혼형제자매","","X",
"가평군","남자","65~69세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","65~69세","1세대가구-기타","","55",
"가평군","남자","65~69세","2세대가구-계","","469",
"가평군","남자","65~69세","2세대가구-부부+미혼자녀","","231",
"가평군","남자","65~69세","2세대가구-부+미혼자녀","","29",
"가평군","남자","65~69세","2세대가구-모+미혼자녀","","X",
"가평군","남자","65~69세","2세대가구-부부+양친","","5",
"가평군","남자","65~69세","2세대가구-부부+한부모","","40",
"가평군","남자","65~69세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"가평군","남자","65~69세","2세대가구-조부모+미혼손자녀","","18",
"가평군","남자","65~69세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","65~69세","2세대가구-기타","","139",
"가평군","남자","65~69세","3세대가구-계","","81",
"가평군","남자","65~69세","3세대가구-부부+미혼자녀+양친","","19",
"가평군","남자","65~69세","3세대가구-부부+미혼자녀+부친","","10",
"가평군","남자","65~69세","3세대가구-부부+미혼자녀+모친","","10",
"가평군","남자","65~69세","3세대가구-기타","","42",
"가평군","남자","65~69세","4세대이상 가구","","X",
"가평군","남자","65~69세","1인가구","","379",
"가평군","남자","65~69세","비친족가구","","64",
"가평군","남자","70~74세","일반가구원","","1555",
"가평군","남자","70~74세","1세대가구-계","","812",
"가평군","남자","70~74세","1세대가구-부부","","777",
"가평군","남자","70~74세","1세대가구-부부+미혼형제자매","","X",
"가평군","남자","70~74세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","70~74세","1세대가구-가구주+미혼형제자매","","X",
"가평군","남자","70~74세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","70~74세","1세대가구-기타","","28",
"가평군","남자","70~74세","2세대가구-계","","363",
"가평군","남자","70~74세","2세대가구-부부+미혼자녀","","156",
"가평군","남자","70~74세","2세대가구-부+미혼자녀","","37",
"가평군","남자","70~74세","2세대가구-모+미혼자녀","","X",
"가평군","남자","70~74세","2세대가구-부부+양친","","7",
"가평군","남자","70~74세","2세대가구-부부+한부모","","17",
"가평군","남자","70~74세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"가평군","남자","70~74세","2세대가구-조부모+미혼손자녀","","21",
"가평군","남자","70~74세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","70~74세","2세대가구-기타","","122",
"가평군","남자","70~74세","3세대가구-계","","66",
"가평군","남자","70~74세","3세대가구-부부+미혼자녀+양친","","20",
"가평군","남자","70~74세","3세대가구-부부+미혼자녀+부친","","9",
"가평군","남자","70~74세","3세대가구-부부+미혼자녀+모친","","X",
"가평군","남자","70~74세","3세대가구-기타","","33",
"가평군","남자","70~74세","4세대이상 가구","","X",
"가평군","남자","70~74세","1인가구","","265",
"가평군","남자","70~74세","비친족가구","","48",
"가평군","남자","75~79세","일반가구원","","1291",
"가평군","남자","75~79세","1세대가구-계","","689",
"가평군","남자","75~79세","1세대가구-부부","","659",
"가평군","남자","75~79세","1세대가구-부부+미혼형제자매","","X",
"가평군","남자","75~79세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","75~79세","1세대가구-가구주+미혼형제자매","","X",
"가평군","남자","75~79세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","75~79세","1세대가구-기타","","27",
"가평군","남자","75~79세","2세대가구-계","","266",
"가평군","남자","75~79세","2세대가구-부부+미혼자녀","","89",
"가평군","남자","75~79세","2세대가구-부+미혼자녀","","24",
"가평군","남자","75~79세","2세대가구-모+미혼자녀","","X",
"가평군","남자","75~79세","2세대가구-부부+양친","","8",
"가평군","남자","75~79세","2세대가구-부부+한부모","","7",
"가평군","남자","75~79세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"가평군","남자","75~79세","2세대가구-조부모+미혼손자녀","","21",
"가평군","남자","75~79세","2세대가구-조부 또는 조모+미혼손자녀","","5",
"가평군","남자","75~79세","2세대가구-기타","","111",
"가평군","남자","75~79세","3세대가구-계","","103",
"가평군","남자","75~79세","3세대가구-부부+미혼자녀+양친","","34",
"가평군","남자","75~79세","3세대가구-부부+미혼자녀+부친","","10",
"가평군","남자","75~79세","3세대가구-부부+미혼자녀+모친","","X",
"가평군","남자","75~79세","3세대가구-기타","","59",
"가평군","남자","75~79세","4세대이상 가구","","X",
"가평군","남자","75~79세","1인가구","","205",
"가평군","남자","75~79세","비친족가구","","28",
"가평군","남자","80~84세","일반가구원","","869",
"가평군","남자","80~84세","1세대가구-계","","408",
"가평군","남자","80~84세","1세대가구-부부","","400",
"가평군","남자","80~84세","1세대가구-부부+미혼형제자매","","X",
"가평군","남자","80~84세","1세대가구-부부+기타 친인척","","X",
"가평군","남자","80~84세","1세대가구-가구주+미혼형제자매","","X",
"가평군","남자","80~84세","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","80~84세","1세대가구-기타","","5",
"가평군","남자","80~84세","2세대가구-계","","205",
"가평군","남자","80~84세","2세대가구-부부+미혼자녀","","56",
"가평군","남자","80~84세","2세대가구-부+미혼자녀","","12",
"가평군","남자","80~84세","2세대가구-모+미혼자녀","","X",
"가평군","남자","80~84세","2세대가구-부부+양친","","12",
"가평군","남자","80~84세","2세대가구-부부+한부모","","10",
"가평군","남자","80~84세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"가평군","남자","80~84세","2세대가구-조부모+미혼손자녀","","8",
"가평군","남자","80~84세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","80~84세","2세대가구-기타","","102",
"가평군","남자","80~84세","3세대가구-계","","102",
"가평군","남자","80~84세","3세대가구-부부+미혼자녀+양친","","29",
"가평군","남자","80~84세","3세대가구-부부+미혼자녀+부친","","26",
"가평군","남자","80~84세","3세대가구-부부+미혼자녀+모친","","X",
"가평군","남자","80~84세","3세대가구-기타","","47",
"가평군","남자","80~84세","4세대이상 가구","","X",
"가평군","남자","80~84세","1인가구","","134",
"가평군","남자","80~84세","비친족가구","","16",
"가평군","남자","85세이상","일반가구원","","421",
"가평군","남자","85세이상","1세대가구-계","","164",
"가평군","남자","85세이상","1세대가구-부부","","157",
"가평군","남자","85세이상","1세대가구-부부+미혼형제자매","","X",
"가평군","남자","85세이상","1세대가구-부부+기타 친인척","","X",
"가평군","남자","85세이상","1세대가구-가구주+미혼형제자매","","X",
"가평군","남자","85세이상","1세대가구-가구주+기타 친인척","","X",
"가평군","남자","85세이상","1세대가구-기타","","5",
"가평군","남자","85세이상","2세대가구-계","","119",
"가평군","남자","85세이상","2세대가구-부부+미혼자녀","","13",
"가평군","남자","85세이상","2세대가구-부+미혼자녀","","8",
"가평군","남자","85세이상","2세대가구-모+미혼자녀","","X",
"가평군","남자","85세이상","2세대가구-부부+양친","","12",
"가평군","남자","85세이상","2세대가구-부부+한부모","","19",
"가평군","남자","85세이상","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"가평군","남자","85세이상","2세대가구-조부모+미혼손자녀","","X",
"가평군","남자","85세이상","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","남자","85세이상","2세대가구-기타","","65",
"가평군","남자","85세이상","3세대가구-계","","46",
"가평군","남자","85세이상","3세대가구-부부+미혼자녀+양친","","9",
"가평군","남자","85세이상","3세대가구-부부+미혼자녀+부친","","19",
"가평군","남자","85세이상","3세대가구-부부+미혼자녀+모친","","X",
"가평군","남자","85세이상","3세대가구-기타","","18",
"가평군","남자","85세이상","4세대이상 가구","","X",
"가평군","남자","85세이상","1인가구","","79",
"가평군","남자","85세이상","비친족가구","","11",
"가평군","여자","합계","일반가구원","","27446",
"가평군","여자","합계","1세대가구-계","","5897",
"가평군","여자","합계","1세대가구-부부","","5400",
"가평군","여자","합계","1세대가구-부부+미혼형제자매","","51",
"가평군","여자","합계","1세대가구-부부+기타 친인척","","14",
"가평군","여자","합계","1세대가구-가구주+미혼형제자매","","125",
"가평군","여자","합계","1세대가구-가구주+기타 친인척","","20",
"가평군","여자","합계","1세대가구-기타","","287",
"가평군","여자","합계","2세대가구-계","","13587",
"가평군","여자","합계","2세대가구-부부+미혼자녀","","8129",
"가평군","여자","합계","2세대가구-부+미혼자녀","","350",
"가평군","여자","합계","2세대가구-모+미혼자녀","","2086",
"가평군","여자","합계","2세대가구-부부+양친","","100",
"가평군","여자","합계","2세대가구-부부+한부모","","448",
"가평군","여자","합계","2세대가구-부부+미혼자녀+부부미혼형제자매","","117",
"가평군","여자","합계","2세대가구-조부모+미혼손자녀","","118",
"가평군","여자","합계","2세대가구-조부 또는 조모+미혼손자녀","","150",
"가평군","여자","합계","2세대가구-기타","","2089",
"가평군","여자","합계","3세대가구-계","","2958",
"가평군","여자","합계","3세대가구-부부+미혼자녀+양친","","348",
"가평군","여자","합계","3세대가구-부부+미혼자녀+부친","","166",
"가평군","여자","합계","3세대가구-부부+미혼자녀+모친","","1205",
"가평군","여자","합계","3세대가구-기타","","1239",
"가평군","여자","합계","4세대이상 가구","","54",
"가평군","여자","합계","1인가구","","4222",
"가평군","여자","합계","비친족가구","","728",
"가평군","여자","15세미만","일반가구원","","2746",
"가평군","여자","15세미만","1세대가구-계","","X",
"가평군","여자","15세미만","1세대가구-부부","","X",
"가평군","여자","15세미만","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","15세미만","1세대가구-부부+기타 친인척","","X",
"가평군","여자","15세미만","1세대가구-가구주+미혼형제자매","","X",
"가평군","여자","15세미만","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","15세미만","1세대가구-기타","","X",
"가평군","여자","15세미만","2세대가구-계","","2267",
"가평군","여자","15세미만","2세대가구-부부+미혼자녀","","1758",
"가평군","여자","15세미만","2세대가구-부+미혼자녀","","139",
"가평군","여자","15세미만","2세대가구-모+미혼자녀","","243",
"가평군","여자","15세미만","2세대가구-부부+양친","","X",
"가평군","여자","15세미만","2세대가구-부부+한부모","","X",
"가평군","여자","15세미만","2세대가구-부부+미혼자녀+부부미혼형제자매","","24",
"가평군","여자","15세미만","2세대가구-조부모+미혼손자녀","","17",
"가평군","여자","15세미만","2세대가구-조부 또는 조모+미혼손자녀","","19",
"가평군","여자","15세미만","2세대가구-기타","","67",
"가평군","여자","15세미만","3세대가구-계","","450",
"가평군","여자","15세미만","3세대가구-부부+미혼자녀+양친","","67",
"가평군","여자","15세미만","3세대가구-부부+미혼자녀+부친","","44",
"가평군","여자","15세미만","3세대가구-부부+미혼자녀+모친","","159",
"가평군","여자","15세미만","3세대가구-기타","","180",
"가평군","여자","15세미만","4세대이상 가구","","12",
"가평군","여자","15세미만","1인가구","","X",
"가평군","여자","15세미만","비친족가구","","13",
"가평군","여자","15~19세","일반가구원","","912",
"가평군","여자","15~19세","1세대가구-계","","14",
"가평군","여자","15~19세","1세대가구-부부","","X",
"가평군","여자","15~19세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","15~19세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","15~19세","1세대가구-가구주+미혼형제자매","","11",
"가평군","여자","15~19세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","15~19세","1세대가구-기타","","X",
"가평군","여자","15~19세","2세대가구-계","","744",
"가평군","여자","15~19세","2세대가구-부부+미혼자녀","","493",
"가평군","여자","15~19세","2세대가구-부+미혼자녀","","52",
"가평군","여자","15~19세","2세대가구-모+미혼자녀","","128",
"가평군","여자","15~19세","2세대가구-부부+양친","","X",
"가평군","여자","15~19세","2세대가구-부부+한부모","","X",
"가평군","여자","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","10",
"가평군","여자","15~19세","2세대가구-조부모+미혼손자녀","","11",
"가평군","여자","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","11",
"가평군","여자","15~19세","2세대가구-기타","","39",
"가평군","여자","15~19세","3세대가구-계","","143",
"가평군","여자","15~19세","3세대가구-부부+미혼자녀+양친","","16",
"가평군","여자","15~19세","3세대가구-부부+미혼자녀+부친","","13",
"가평군","여자","15~19세","3세대가구-부부+미혼자녀+모친","","54",
"가평군","여자","15~19세","3세대가구-기타","","60",
"가평군","여자","15~19세","4세대이상 가구","","X",
"가평군","여자","15~19세","1인가구","","X",
"가평군","여자","15~19세","비친족가구","","6",
"가평군","여자","20~24세","일반가구원","","1053",
"가평군","여자","20~24세","1세대가구-계","","40",
"가평군","여자","20~24세","1세대가구-부부","","14",
"가평군","여자","20~24세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","20~24세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","20~24세","1세대가구-가구주+미혼형제자매","","19",
"가평군","여자","20~24세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","20~24세","1세대가구-기타","","X",
"가평군","여자","20~24세","2세대가구-계","","775",
"가평군","여자","20~24세","2세대가구-부부+미혼자녀","","505",
"가평군","여자","20~24세","2세대가구-부+미혼자녀","","61",
"가평군","여자","20~24세","2세대가구-모+미혼자녀","","121",
"가평군","여자","20~24세","2세대가구-부부+양친","","X",
"가평군","여자","20~24세","2세대가구-부부+한부모","","6",
"가평군","여자","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","5",
"가평군","여자","20~24세","2세대가구-조부모+미혼손자녀","","8",
"가평군","여자","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","11",
"가평군","여자","20~24세","2세대가구-기타","","56",
"가평군","여자","20~24세","3세대가구-계","","156",
"가평군","여자","20~24세","3세대가구-부부+미혼자녀+양친","","15",
"가평군","여자","20~24세","3세대가구-부부+미혼자녀+부친","","14",
"가평군","여자","20~24세","3세대가구-부부+미혼자녀+모친","","63",
"가평군","여자","20~24세","3세대가구-기타","","64",
"가평군","여자","20~24세","4세대이상 가구","","X",
"가평군","여자","20~24세","1인가구","","60",
"가평군","여자","20~24세","비친족가구","","21",
"가평군","여자","25~29세","일반가구원","","1177",
"가평군","여자","25~29세","1세대가구-계","","114",
"가평군","여자","25~29세","1세대가구-부부","","81",
"가평군","여자","25~29세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","25~29세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","25~29세","1세대가구-가구주+미혼형제자매","","22",
"가평군","여자","25~29세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","25~29세","1세대가구-기타","","8",
"가평군","여자","25~29세","2세대가구-계","","735",
"가평군","여자","25~29세","2세대가구-부부+미혼자녀","","469",
"가평군","여자","25~29세","2세대가구-부+미혼자녀","","50",
"가평군","여자","25~29세","2세대가구-모+미혼자녀","","95",
"가평군","여자","25~29세","2세대가구-부부+양친","","X",
"가평군","여자","25~29세","2세대가구-부부+한부모","","X",
"가평군","여자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","12",
"가평군","여자","25~29세","2세대가구-조부모+미혼손자녀","","X",
"가평군","여자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","16",
"가평군","여자","25~29세","2세대가구-기타","","86",
"가평군","여자","25~29세","3세대가구-계","","131",
"가평군","여자","25~29세","3세대가구-부부+미혼자녀+양친","","12",
"가평군","여자","25~29세","3세대가구-부부+미혼자녀+부친","","10",
"가평군","여자","25~29세","3세대가구-부부+미혼자녀+모친","","58",
"가평군","여자","25~29세","3세대가구-기타","","51",
"가평군","여자","25~29세","4세대이상 가구","","5",
"가평군","여자","25~29세","1인가구","","149",
"가평군","여자","25~29세","비친족가구","","43",
"가평군","여자","30~34세","일반가구원","","1179",
"가평군","여자","30~34세","1세대가구-계","","125",
"가평군","여자","30~34세","1세대가구-부부","","112",
"가평군","여자","30~34세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","30~34세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","30~34세","1세대가구-가구주+미혼형제자매","","7",
"가평군","여자","30~34세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","30~34세","1세대가구-기타","","X",
"가평군","여자","30~34세","2세대가구-계","","766",
"가평군","여자","30~34세","2세대가구-부부+미혼자녀","","549",
"가평군","여자","30~34세","2세대가구-부+미혼자녀","","24",
"가평군","여자","30~34세","2세대가구-모+미혼자녀","","86",
"가평군","여자","30~34세","2세대가구-부부+양친","","X",
"가평군","여자","30~34세","2세대가구-부부+한부모","","9",
"가평군","여자","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","13",
"가평군","여자","30~34세","2세대가구-조부모+미혼손자녀","","X",
"가평군","여자","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","여자","30~34세","2세대가구-기타","","78",
"가평군","여자","30~34세","3세대가구-계","","138",
"가평군","여자","30~34세","3세대가구-부부+미혼자녀+양친","","18",
"가평군","여자","30~34세","3세대가구-부부+미혼자녀+부친","","9",
"가평군","여자","30~34세","3세대가구-부부+미혼자녀+모친","","43",
"가평군","여자","30~34세","3세대가구-기타","","68",
"가평군","여자","30~34세","4세대이상 가구","","5",
"가평군","여자","30~34세","1인가구","","115",
"가평군","여자","30~34세","비친족가구","","30",
"가평군","여자","35~39세","일반가구원","","1439",
"가평군","여자","35~39세","1세대가구-계","","108",
"가평군","여자","35~39세","1세대가구-부부","","87",
"가평군","여자","35~39세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","35~39세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","35~39세","1세대가구-가구주+미혼형제자매","","8",
"가평군","여자","35~39세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","35~39세","1세대가구-기타","","9",
"가평군","여자","35~39세","2세대가구-계","","999",
"가평군","여자","35~39세","2세대가구-부부+미혼자녀","","751",
"가평군","여자","35~39세","2세대가구-부+미혼자녀","","10",
"가평군","여자","35~39세","2세대가구-모+미혼자녀","","120",
"가평군","여자","35~39세","2세대가구-부부+양친","","X",
"가평군","여자","35~39세","2세대가구-부부+한부모","","X",
"가평군","여자","35~39세","2세대가구-부부+미혼자녀+부부미혼형제자매","","9",
"가평군","여자","35~39세","2세대가구-조부모+미혼손자녀","","X",
"가평군","여자","35~39세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","여자","35~39세","2세대가구-기타","","102",
"가평군","여자","35~39세","3세대가구-계","","166",
"가평군","여자","35~39세","3세대가구-부부+미혼자녀+양친","","25",
"가평군","여자","35~39세","3세대가구-부부+미혼자녀+부친","","17",
"가평군","여자","35~39세","3세대가구-부부+미혼자녀+모친","","62",
"가평군","여자","35~39세","3세대가구-기타","","62",
"가평군","여자","35~39세","4세대이상 가구","","X",
"가평군","여자","35~39세","1인가구","","134",
"가평군","여자","35~39세","비친족가구","","31",
"가평군","여자","40~44세","일반가구원","","1538",
"가평군","여자","40~44세","1세대가구-계","","124",
"가평군","여자","40~44세","1세대가구-부부","","98",
"가평군","여자","40~44세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","40~44세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","40~44세","1세대가구-가구주+미혼형제자매","","13",
"가평군","여자","40~44세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","40~44세","1세대가구-기타","","10",
"가평군","여자","40~44세","2세대가구-계","","1074",
"가평군","여자","40~44세","2세대가구-부부+미혼자녀","","776",
"가평군","여자","40~44세","2세대가구-부+미혼자녀","","7",
"가평군","여자","40~44세","2세대가구-모+미혼자녀","","171",
"가평군","여자","40~44세","2세대가구-부부+양친","","6",
"가평군","여자","40~44세","2세대가구-부부+한부모","","11",
"가평군","여자","40~44세","2세대가구-부부+미혼자녀+부부미혼형제자매","","14",
"가평군","여자","40~44세","2세대가구-조부모+미혼손자녀","","X",
"가평군","여자","40~44세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","여자","40~44세","2세대가구-기타","","89",
"가평군","여자","40~44세","3세대가구-계","","176",
"가평군","여자","40~44세","3세대가구-부부+미혼자녀+양친","","24",
"가평군","여자","40~44세","3세대가구-부부+미혼자녀+부친","","23",
"가평군","여자","40~44세","3세대가구-부부+미혼자녀+모친","","69",
"가평군","여자","40~44세","3세대가구-기타","","60",
"가평군","여자","40~44세","4세대이상 가구","","X",
"가평군","여자","40~44세","1인가구","","126",
"가평군","여자","40~44세","비친족가구","","36",
"가평군","여자","45~49세","일반가구원","","1893",
"가평군","여자","45~49세","1세대가구-계","","260",
"가평군","여자","45~49세","1세대가구-부부","","236",
"가평군","여자","45~49세","1세대가구-부부+미혼형제자매","","X",
"가평군","여자","45~49세","1세대가구-부부+기타 친인척","","X",
"가평군","여자","45~49세","1세대가구-가구주+미혼형제자매","","11",
"가평군","여자","45~49세","1세대가구-가구주+기타 친인척","","X",
"가평군","여자","45~49세","1세대가구-기타","","7",
"가평군","여자","45~49세","2세대가구-계","","1186",
"가평군","여자","45~49세","2세대가구-부부+미혼자녀","","774",
"가평군","여자","45~49세","2세대가구-부+미혼자녀","","X",
"가평군","여자","45~49세","2세대가구-모+미혼자녀","","217",
"가평군","여자","45~49세","2세대가구-부부+양친","","9",
"가평군","여자","45~49세","2세대가구-부부+한부모","","24",
"가평군","여자","45~49세","2세대가구-부부+미혼자녀+부부미혼형제자매","","9",
"가평군","여자","45~49세","2세대가구-조부모+미혼손자녀","","X",
"가평군","여자","45~49세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"가평군","여자","45~49세","2세대가구-기타","","149",
"가평군","여자","45~49세","3세대가구-계","","192",
