"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"영등포구","남자","25~29세","2세대가구-부부+양친","","5",
"영등포구","남자","25~29세","2세대가구-부부+한부모","","8",
"영등포구","남자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","66",
"영등포구","남자","25~29세","2세대가구-조부모+미혼손자녀","","33",
"영등포구","남자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","65",
"영등포구","남자","25~29세","2세대가구-기타","","516",
"영등포구","남자","25~29세","3세대가구-계","","663",
"영등포구","남자","25~29세","3세대가구-부부+미혼자녀+양친","","34",
"영등포구","남자","25~29세","3세대가구-부부+미혼자녀+부친","","36",
"영등포구","남자","25~29세","3세대가구-부부+미혼자녀+모친","","285",
"영등포구","남자","25~29세","3세대가구-기타","","308",
"영등포구","남자","25~29세","4세대이상 가구","","5",
"영등포구","남자","25~29세","1인가구","","5503",
"영등포구","남자","25~29세","비친족가구","","775",
"영등포구","남자","30~34세","일반가구원","","16332",
"영등포구","남자","30~34세","1세대가구-계","","2805",
"영등포구","남자","30~34세","1세대가구-부부","","2191",
"영등포구","남자","30~34세","1세대가구-부부+미혼형제자매","","47",
"영등포구","남자","30~34세","1세대가구-부부+기타 친인척","","8",
"영등포구","남자","30~34세","1세대가구-가구주+미혼형제자매","","477",
"영등포구","남자","30~34세","1세대가구-가구주+기타 친인척","","34",
"영등포구","남자","30~34세","1세대가구-기타","","48",
"영등포구","남자","30~34세","2세대가구-계","","6505",
"영등포구","남자","30~34세","2세대가구-부부+미혼자녀","","4523",
"영등포구","남자","30~34세","2세대가구-부+미혼자녀","","316",
"영등포구","남자","30~34세","2세대가구-모+미혼자녀","","870",
"영등포구","남자","30~34세","2세대가구-부부+양친","","29",
"영등포구","남자","30~34세","2세대가구-부부+한부모","","39",
"영등포구","남자","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","96",
"영등포구","남자","30~34세","2세대가구-조부모+미혼손자녀","","17",
"영등포구","남자","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","60",
"영등포구","남자","30~34세","2세대가구-기타","","555",
"영등포구","남자","30~34세","3세대가구-계","","422",
"영등포구","남자","30~34세","3세대가구-부부+미혼자녀+양친","","39",
"영등포구","남자","30~34세","3세대가구-부부+미혼자녀+부친","","23",
"영등포구","남자","30~34세","3세대가구-부부+미혼자녀+모친","","152",
"영등포구","남자","30~34세","3세대가구-기타","","208",
"영등포구","남자","30~34세","4세대이상 가구","","6",
"영등포구","남자","30~34세","1인가구","","5639",
"영등포구","남자","30~34세","비친족가구","","955",
"영등포구","남자","35~39세","일반가구원","","16080",
"영등포구","남자","35~39세","1세대가구-계","","2197",
"영등포구","남자","35~39세","1세대가구-부부","","1845",
"영등포구","남자","35~39세","1세대가구-부부+미혼형제자매","","31",
"영등포구","남자","35~39세","1세대가구-부부+기타 친인척","","7",
"영등포구","남자","35~39세","1세대가구-가구주+미혼형제자매","","230",
"영등포구","남자","35~39세","1세대가구-가구주+기타 친인척","","21",
"영등포구","남자","35~39세","1세대가구-기타","","63",
"영등포구","남자","35~39세","2세대가구-계","","9072",
"영등포구","남자","35~39세","2세대가구-부부+미혼자녀","","7090",
"영등포구","남자","35~39세","2세대가구-부+미혼자녀","","368",
"영등포구","남자","35~39세","2세대가구-모+미혼자녀","","721",
"영등포구","남자","35~39세","2세대가구-부부+양친","","35",
"영등포구","남자","35~39세","2세대가구-부부+한부모","","67",
"영등포구","남자","35~39세","2세대가구-부부+미혼자녀+부부미혼형제자매","","161",
"영등포구","남자","35~39세","2세대가구-조부모+미혼손자녀","","X",
"영등포구","남자","35~39세","2세대가구-조부 또는 조모+미혼손자녀","","21",
"영등포구","남자","35~39세","2세대가구-기타","","609",
"영등포구","남자","35~39세","3세대가구-계","","775",
"영등포구","남자","35~39세","3세대가구-부부+미혼자녀+양친","","158",
"영등포구","남자","35~39세","3세대가구-부부+미혼자녀+부친","","88",
"영등포구","남자","35~39세","3세대가구-부부+미혼자녀+모친","","255",
"영등포구","남자","35~39세","3세대가구-기타","","274",
"영등포구","남자","35~39세","4세대이상 가구","","11",
"영등포구","남자","35~39세","1인가구","","3504",
"영등포구","남자","35~39세","비친족가구","","521",
"영등포구","남자","40~44세","일반가구원","","12770",
"영등포구","남자","40~44세","1세대가구-계","","1146",
"영등포구","남자","40~44세","1세대가구-부부","","899",
"영등포구","남자","40~44세","1세대가구-부부+미혼형제자매","","25",
"영등포구","남자","40~44세","1세대가구-부부+기타 친인척","","7",
"영등포구","남자","40~44세","1세대가구-가구주+미혼형제자매","","132",
"영등포구","남자","40~44세","1세대가구-가구주+기타 친인척","","10",
"영등포구","남자","40~44세","1세대가구-기타","","73",
"영등포구","남자","40~44세","2세대가구-계","","8154",
"영등포구","남자","40~44세","2세대가구-부부+미혼자녀","","6341",
"영등포구","남자","40~44세","2세대가구-부+미혼자녀","","364",
"영등포구","남자","40~44세","2세대가구-모+미혼자녀","","577",
"영등포구","남자","40~44세","2세대가구-부부+양친","","25",
"영등포구","남자","40~44세","2세대가구-부부+한부모","","50",
"영등포구","남자","40~44세","2세대가구-부부+미혼자녀+부부미혼형제자매","","142",
"영등포구","남자","40~44세","2세대가구-조부모+미혼손자녀","","X",
"영등포구","남자","40~44세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"영등포구","남자","40~44세","2세대가구-기타","","653",
"영등포구","남자","40~44세","3세대가구-계","","904",
"영등포구","남자","40~44세","3세대가구-부부+미혼자녀+양친","","184",
"영등포구","남자","40~44세","3세대가구-부부+미혼자녀+부친","","99",
"영등포구","남자","40~44세","3세대가구-부부+미혼자녀+모친","","330",
"영등포구","남자","40~44세","3세대가구-기타","","291",
"영등포구","남자","40~44세","4세대이상 가구","","9",
"영등포구","남자","40~44세","1인가구","","2234",
"영등포구","남자","40~44세","비친족가구","","323",
"영등포구","남자","45~49세","일반가구원","","13634",
"영등포구","남자","45~49세","1세대가구-계","","1214",
"영등포구","남자","45~49세","1세대가구-부부","","918",
"영등포구","남자","45~49세","1세대가구-부부+미혼형제자매","","32",
"영등포구","남자","45~49세","1세대가구-부부+기타 친인척","","X",
"영등포구","남자","45~49세","1세대가구-가구주+미혼형제자매","","148",
"영등포구","남자","45~49세","1세대가구-가구주+기타 친인척","","8",
"영등포구","남자","45~49세","1세대가구-기타","","107",
"영등포구","남자","45~49세","2세대가구-계","","8572",
"영등포구","남자","45~49세","2세대가구-부부+미혼자녀","","6454",
"영등포구","남자","45~49세","2세대가구-부+미혼자녀","","428",
"영등포구","남자","45~49세","2세대가구-모+미혼자녀","","557",
"영등포구","남자","45~49세","2세대가구-부부+양친","","23",
"영등포구","남자","45~49세","2세대가구-부부+한부모","","73",
"영등포구","남자","45~49세","2세대가구-부부+미혼자녀+부부미혼형제자매","","176",
"영등포구","남자","45~49세","2세대가구-조부모+미혼손자녀","","X",
"영등포구","남자","45~49세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"영등포구","남자","45~49세","2세대가구-기타","","861",
"영등포구","남자","45~49세","3세대가구-계","","1083",
"영등포구","남자","45~49세","3세대가구-부부+미혼자녀+양친","","142",
"영등포구","남자","45~49세","3세대가구-부부+미혼자녀+부친","","103",
"영등포구","남자","45~49세","3세대가구-부부+미혼자녀+모친","","421",
"영등포구","남자","45~49세","3세대가구-기타","","417",
"영등포구","남자","45~49세","4세대이상 가구","","5",
"영등포구","남자","45~49세","1인가구","","2456",
"영등포구","남자","45~49세","비친족가구","","304",
"영등포구","남자","50~54세","일반가구원","","12790",
"영등포구","남자","50~54세","1세대가구-계","","1418",
"영등포구","남자","50~54세","1세대가구-부부","","1194",
"영등포구","남자","50~54세","1세대가구-부부+미혼형제자매","","23",
"영등포구","남자","50~54세","1세대가구-부부+기타 친인척","","X",
"영등포구","남자","50~54세","1세대가구-가구주+미혼형제자매","","85",
"영등포구","남자","50~54세","1세대가구-가구주+기타 친인척","","7",
"영등포구","남자","50~54세","1세대가구-기타","","108",
"영등포구","남자","50~54세","2세대가구-계","","8075",
"영등포구","남자","50~54세","2세대가구-부부+미혼자녀","","6298",
"영등포구","남자","50~54세","2세대가구-부+미혼자녀","","503",
"영등포구","남자","50~54세","2세대가구-모+미혼자녀","","289",
"영등포구","남자","50~54세","2세대가구-부부+양친","","19",
"영등포구","남자","50~54세","2세대가구-부부+한부모","","89",
"영등포구","남자","50~54세","2세대가구-부부+미혼자녀+부부미혼형제자매","","101",
"영등포구","남자","50~54세","2세대가구-조부모+미혼손자녀","","X",
"영등포구","남자","50~54세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"영등포구","남자","50~54세","2세대가구-기타","","774",
"영등포구","남자","50~54세","3세대가구-계","","925",
"영등포구","남자","50~54세","3세대가구-부부+미혼자녀+양친","","95",
"영등포구","남자","50~54세","3세대가구-부부+미혼자녀+부친","","67",
"영등포구","남자","50~54세","3세대가구-부부+미혼자녀+모친","","428",
"영등포구","남자","50~54세","3세대가구-기타","","335",
"영등포구","남자","50~54세","4세대이상 가구","","X",
"영등포구","남자","50~54세","1인가구","","2122",
"영등포구","남자","50~54세","비친족가구","","249",
"영등포구","남자","55~59세","일반가구원","","13169",
"영등포구","남자","55~59세","1세대가구-계","","2050",
"영등포구","남자","55~59세","1세대가구-부부","","1770",
"영등포구","남자","55~59세","1세대가구-부부+미혼형제자매","","30",
"영등포구","남자","55~59세","1세대가구-부부+기타 친인척","","X",
"영등포구","남자","55~59세","1세대가구-가구주+미혼형제자매","","64",
"영등포구","남자","55~59세","1세대가구-가구주+기타 친인척","","12",
"영등포구","남자","55~59세","1세대가구-기타","","170",
"영등포구","남자","55~59세","2세대가구-계","","7905",
"영등포구","남자","55~59세","2세대가구-부부+미혼자녀","","6314",
"영등포구","남자","55~59세","2세대가구-부+미혼자녀","","576",
"영등포구","남자","55~59세","2세대가구-모+미혼자녀","","115",
"영등포구","남자","55~59세","2세대가구-부부+양친","","21",
"영등포구","남자","55~59세","2세대가구-부부+한부모","","84",
"영등포구","남자","55~59세","2세대가구-부부+미혼자녀+부부미혼형제자매","","77",
"영등포구","남자","55~59세","2세대가구-조부모+미혼손자녀","","7",
"영등포구","남자","55~59세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"영등포구","남자","55~59세","2세대가구-기타","","710",
"영등포구","남자","55~59세","3세대가구-계","","733",
"영등포구","남자","55~59세","3세대가구-부부+미혼자녀+양친","","62",
"영등포구","남자","55~59세","3세대가구-부부+미혼자녀+부친","","55",
"영등포구","남자","55~59세","3세대가구-부부+미혼자녀+모친","","347",
"영등포구","남자","55~59세","3세대가구-기타","","269",
"영등포구","남자","55~59세","4세대이상 가구","","X",
"영등포구","남자","55~59세","1인가구","","2171",
"영등포구","남자","55~59세","비친족가구","","309",
"영등포구","남자","60~64세","일반가구원","","11949",
"영등포구","남자","60~64세","1세대가구-계","","3287",
"영등포구","남자","60~64세","1세대가구-부부","","3048",
"영등포구","남자","60~64세","1세대가구-부부+미혼형제자매","","24",
"영등포구","남자","60~64세","1세대가구-부부+기타 친인척","","12",
"영등포구","남자","60~64세","1세대가구-가구주+미혼형제자매","","47",
"영등포구","남자","60~64세","1세대가구-가구주+기타 친인척","","13",
"영등포구","남자","60~64세","1세대가구-기타","","143",
"영등포구","남자","60~64세","2세대가구-계","","6087",
"영등포구","남자","60~64세","2세대가구-부부+미혼자녀","","4708",
"영등포구","남자","60~64세","2세대가구-부+미혼자녀","","431",
"영등포구","남자","60~64세","2세대가구-모+미혼자녀","","33",
"영등포구","남자","60~64세","2세대가구-부부+양친","","34",
"영등포구","남자","60~64세","2세대가구-부부+한부모","","144",
"영등포구","남자","60~64세","2세대가구-부부+미혼자녀+부부미혼형제자매","","30",
"영등포구","남자","60~64세","2세대가구-조부모+미혼손자녀","","33",
"영등포구","남자","60~64세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"영등포구","남자","60~64세","2세대가구-기타","","673",
"영등포구","남자","60~64세","3세대가구-계","","580",
"영등포구","남자","60~64세","3세대가구-부부+미혼자녀+양친","","89",
"영등포구","남자","60~64세","3세대가구-부부+미혼자녀+부친","","59",
"영등포구","남자","60~64세","3세대가구-부부+미혼자녀+모친","","199",
"영등포구","남자","60~64세","3세대가구-기타","","233",
"영등포구","남자","60~64세","4세대이상 가구","","10",
"영등포구","남자","60~64세","1인가구","","1748",
"영등포구","남자","60~64세","비친족가구","","237",
"영등포구","남자","65~69세","일반가구원","","8202",
"영등포구","남자","65~69세","1세대가구-계","","3285",
"영등포구","남자","65~69세","1세대가구-부부","","3132",
"영등포구","남자","65~69세","1세대가구-부부+미혼형제자매","","15",
"영등포구","남자","65~69세","1세대가구-부부+기타 친인척","","9",
"영등포구","남자","65~69세","1세대가구-가구주+미혼형제자매","","15",
"영등포구","남자","65~69세","1세대가구-가구주+기타 친인척","","7",
"영등포구","남자","65~69세","1세대가구-기타","","107",
"영등포구","남자","65~69세","2세대가구-계","","3149",
"영등포구","남자","65~69세","2세대가구-부부+미혼자녀","","2237",
"영등포구","남자","65~69세","2세대가구-부+미혼자녀","","225",
"영등포구","남자","65~69세","2세대가구-모+미혼자녀","","7",
"영등포구","남자","65~69세","2세대가구-부부+양친","","40",
"영등포구","남자","65~69세","2세대가구-부부+한부모","","97",
"영등포구","남자","65~69세","2세대가구-부부+미혼자녀+부부미혼형제자매","","12",
"영등포구","남자","65~69세","2세대가구-조부모+미혼손자녀","","45",
"영등포구","남자","65~69세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"영등포구","남자","65~69세","2세대가구-기타","","483",
"영등포구","남자","65~69세","3세대가구-계","","531",
"영등포구","남자","65~69세","3세대가구-부부+미혼자녀+양친","","142",
"영등포구","남자","65~69세","3세대가구-부부+미혼자녀+부친","","77",
"영등포구","남자","65~69세","3세대가구-부부+미혼자녀+모친","","63",
"영등포구","남자","65~69세","3세대가구-기타","","249",
"영등포구","남자","65~69세","4세대이상 가구","","7",
"영등포구","남자","65~69세","1인가구","","1112",
"영등포구","남자","65~69세","비친족가구","","118",
"영등포구","남자","70~74세","일반가구원","","6684",
"영등포구","남자","70~74세","1세대가구-계","","3187",
"영등포구","남자","70~74세","1세대가구-부부","","3100",
"영등포구","남자","70~74세","1세대가구-부부+미혼형제자매","","10",
"영등포구","남자","70~74세","1세대가구-부부+기타 친인척","","7",
"영등포구","남자","70~74세","1세대가구-가구주+미혼형제자매","","5",
"영등포구","남자","70~74세","1세대가구-가구주+기타 친인척","","X",
"영등포구","남자","70~74세","1세대가구-기타","","63",
"영등포구","남자","70~74세","2세대가구-계","","2119",
"영등포구","남자","70~74세","2세대가구-부부+미혼자녀","","1385",
"영등포구","남자","70~74세","2세대가구-부+미혼자녀","","155",
"영등포구","남자","70~74세","2세대가구-모+미혼자녀","","X",
"영등포구","남자","70~74세","2세대가구-부부+양친","","20",
"영등포구","남자","70~74세","2세대가구-부부+한부모","","52",
"영등포구","남자","70~74세","2세대가구-부부+미혼자녀+부부미혼형제자매","","8",
"영등포구","남자","70~74세","2세대가구-조부모+미혼손자녀","","72",
"영등포구","남자","70~74세","2세대가구-조부 또는 조모+미혼손자녀","","9",
"영등포구","남자","70~74세","2세대가구-기타","","416",
"영등포구","남자","70~74세","3세대가구-계","","468",
"영등포구","남자","70~74세","3세대가구-부부+미혼자녀+양친","","150",
"영등포구","남자","70~74세","3세대가구-부부+미혼자녀+부친","","84",
"영등포구","남자","70~74세","3세대가구-부부+미혼자녀+모친","","15",
"영등포구","남자","70~74세","3세대가구-기타","","219",
"영등포구","남자","70~74세","4세대이상 가구","","6",
"영등포구","남자","70~74세","1인가구","","828",
"영등포구","남자","70~74세","비친족가구","","76",
"영등포구","남자","75~79세","일반가구원","","4786",
"영등포구","남자","75~79세","1세대가구-계","","2384",
"영등포구","남자","75~79세","1세대가구-부부","","2319",
"영등포구","남자","75~79세","1세대가구-부부+미혼형제자매","","X",
"영등포구","남자","75~79세","1세대가구-부부+기타 친인척","","9",
"영등포구","남자","75~79세","1세대가구-가구주+미혼형제자매","","X",
"영등포구","남자","75~79세","1세대가구-가구주+기타 친인척","","X",
"영등포구","남자","75~79세","1세대가구-기타","","45",
"영등포구","남자","75~79세","2세대가구-계","","1437",
"영등포구","남자","75~79세","2세대가구-부부+미혼자녀","","828",
"영등포구","남자","75~79세","2세대가구-부+미혼자녀","","119",
"영등포구","남자","75~79세","2세대가구-모+미혼자녀","","X",
"영등포구","남자","75~79세","2세대가구-부부+양친","","30",
"영등포구","남자","75~79세","2세대가구-부부+한부모","","23",
"영등포구","남자","75~79세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"영등포구","남자","75~79세","2세대가구-조부모+미혼손자녀","","87",
"영등포구","남자","75~79세","2세대가구-조부 또는 조모+미혼손자녀","","11",
"영등포구","남자","75~79세","2세대가구-기타","","336",
"영등포구","남자","75~79세","3세대가구-계","","438",
"영등포구","남자","75~79세","3세대가구-부부+미혼자녀+양친","","156",
"영등포구","남자","75~79세","3세대가구-부부+미혼자녀+부친","","91",
"영등포구","남자","75~79세","3세대가구-부부+미혼자녀+모친","","X",
"영등포구","남자","75~79세","3세대가구-기타","","190",
"영등포구","남자","75~79세","4세대이상 가구","","X",
"영등포구","남자","75~79세","1인가구","","495",
"영등포구","남자","75~79세","비친족가구","","32",
"영등포구","남자","80~84세","일반가구원","","2829",
"영등포구","남자","80~84세","1세대가구-계","","1353",
"영등포구","남자","80~84세","1세대가구-부부","","1320",
"영등포구","남자","80~84세","1세대가구-부부+미혼형제자매","","X",
"영등포구","남자","80~84세","1세대가구-부부+기타 친인척","","X",
"영등포구","남자","80~84세","1세대가구-가구주+미혼형제자매","","X",
"영등포구","남자","80~84세","1세대가구-가구주+기타 친인척","","X",
"영등포구","남자","80~84세","1세대가구-기타","","29",
"영등포구","남자","80~84세","2세대가구-계","","832",
"영등포구","남자","80~84세","2세대가구-부부+미혼자녀","","372",
"영등포구","남자","80~84세","2세대가구-부+미혼자녀","","70",
"영등포구","남자","80~84세","2세대가구-모+미혼자녀","","X",
"영등포구","남자","80~84세","2세대가구-부부+양친","","19",
"영등포구","남자","80~84세","2세대가구-부부+한부모","","10",
"영등포구","남자","80~84세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"영등포구","남자","80~84세","2세대가구-조부모+미혼손자녀","","76",
"영등포구","남자","80~84세","2세대가구-조부 또는 조모+미혼손자녀","","18",
"영등포구","남자","80~84세","2세대가구-기타","","266",
"영등포구","남자","80~84세","3세대가구-계","","333",
"영등포구","남자","80~84세","3세대가구-부부+미혼자녀+양친","","92",
"영등포구","남자","80~84세","3세대가구-부부+미혼자녀+부친","","76",
"영등포구","남자","80~84세","3세대가구-부부+미혼자녀+모친","","X",
"영등포구","남자","80~84세","3세대가구-기타","","165",
"영등포구","남자","80~84세","4세대이상 가구","","X",
"영등포구","남자","80~84세","1인가구","","288",
"영등포구","남자","80~84세","비친족가구","","23",
"영등포구","남자","85세이상","일반가구원","","1231",
"영등포구","남자","85세이상","1세대가구-계","","512",
"영등포구","남자","85세이상","1세대가구-부부","","502",
"영등포구","남자","85세이상","1세대가구-부부+미혼형제자매","","X",
"영등포구","남자","85세이상","1세대가구-부부+기타 친인척","","X",
"영등포구","남자","85세이상","1세대가구-가구주+미혼형제자매","","X",
"영등포구","남자","85세이상","1세대가구-가구주+기타 친인척","","X",
"영등포구","남자","85세이상","1세대가구-기타","","5",
"영등포구","남자","85세이상","2세대가구-계","","370",
"영등포구","남자","85세이상","2세대가구-부부+미혼자녀","","103",
"영등포구","남자","85세이상","2세대가구-부+미혼자녀","","35",
"영등포구","남자","85세이상","2세대가구-모+미혼자녀","","X",
"영등포구","남자","85세이상","2세대가구-부부+양친","","18",
"영등포구","남자","85세이상","2세대가구-부부+한부모","","34",
"영등포구","남자","85세이상","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"영등포구","남자","85세이상","2세대가구-조부모+미혼손자녀","","37",
"영등포구","남자","85세이상","2세대가구-조부 또는 조모+미혼손자녀","","8",
"영등포구","남자","85세이상","2세대가구-기타","","135",
"영등포구","남자","85세이상","3세대가구-계","","189",
"영등포구","남자","85세이상","3세대가구-부부+미혼자녀+양친","","45",
"영등포구","남자","85세이상","3세대가구-부부+미혼자녀+부친","","62",
"영등포구","남자","85세이상","3세대가구-부부+미혼자녀+모친","","X",
"영등포구","남자","85세이상","3세대가구-기타","","82",
"영등포구","남자","85세이상","4세대이상 가구","","X",
"영등포구","남자","85세이상","1인가구","","146",
"영등포구","남자","85세이상","비친족가구","","11",
"영등포구","여자","합계","일반가구원","","174395",
"영등포구","여자","합계","1세대가구-계","","27465",
"영등포구","여자","합계","1세대가구-부부","","22651",
"영등포구","여자","합계","1세대가구-부부+미혼형제자매","","251",
"영등포구","여자","합계","1세대가구-부부+기타 친인척","","72",
"영등포구","여자","합계","1세대가구-가구주+미혼형제자매","","3314",
"영등포구","여자","합계","1세대가구-가구주+기타 친인척","","192",
"영등포구","여자","합계","1세대가구-기타","","985",
"영등포구","여자","합계","2세대가구-계","","99629",
"영등포구","여자","합계","2세대가구-부부+미혼자녀","","70744",
"영등포구","여자","합계","2세대가구-부+미혼자녀","","1740",
"영등포구","여자","합계","2세대가구-모+미혼자녀","","14830",
"영등포구","여자","합계","2세대가구-부부+양친","","318",
"영등포구","여자","합계","2세대가구-부부+한부모","","1183",
"영등포구","여자","합계","2세대가구-부부+미혼자녀+부부미혼형제자매","","1174",
"영등포구","여자","합계","2세대가구-조부모+미혼손자녀","","590",
"영등포구","여자","합계","2세대가구-조부 또는 조모+미혼손자녀","","604",
"영등포구","여자","합계","2세대가구-기타","","8446",
"영등포구","여자","합계","3세대가구-계","","14275",
"영등포구","여자","합계","3세대가구-부부+미혼자녀+양친","","1907",
"영등포구","여자","합계","3세대가구-부부+미혼자녀+부친","","786",
"영등포구","여자","합계","3세대가구-부부+미혼자녀+모친","","5757",
"영등포구","여자","합계","3세대가구-기타","","5825",
"영등포구","여자","합계","4세대이상 가구","","127",
"영등포구","여자","합계","1인가구","","28917",
"영등포구","여자","합계","비친족가구","","3982",
"영등포구","여자","15세미만","일반가구원","","16940",
"영등포구","여자","15세미만","1세대가구-계","","23",
"영등포구","여자","15세미만","1세대가구-부부","","X",
"영등포구","여자","15세미만","1세대가구-부부+미혼형제자매","","X",
"영등포구","여자","15세미만","1세대가구-부부+기타 친인척","","X",
"영등포구","여자","15세미만","1세대가구-가구주+미혼형제자매","","9",
"영등포구","여자","15세미만","1세대가구-가구주+기타 친인척","","10",
"영등포구","여자","15세미만","1세대가구-기타","","X",
"영등포구","여자","15세미만","2세대가구-계","","14733",
"영등포구","여자","15세미만","2세대가구-부부+미혼자녀","","12686",
"영등포구","여자","15세미만","2세대가구-부+미혼자녀","","415",
"영등포구","여자","15세미만","2세대가구-모+미혼자녀","","865",
"영등포구","여자","15세미만","2세대가구-부부+양친","","X",
"영등포구","여자","15세미만","2세대가구-부부+한부모","","X",
"영등포구","여자","15세미만","2세대가구-부부+미혼자녀+부부미혼형제자매","","235",
"영등포구","여자","15세미만","2세대가구-조부모+미혼손자녀","","119",
"영등포구","여자","15세미만","2세대가구-조부 또는 조모+미혼손자녀","","48",
"영등포구","여자","15세미만","2세대가구-기타","","365",
"영등포구","여자","15세미만","3세대가구-계","","2125",
"영등포구","여자","15세미만","3세대가구-부부+미혼자녀+양친","","378",
"영등포구","여자","15세미만","3세대가구-부부+미혼자녀+부친","","214",
"영등포구","여자","15세미만","3세대가구-부부+미혼자녀+모친","","757",
"영등포구","여자","15세미만","3세대가구-기타","","776",
"영등포구","여자","15세미만","4세대이상 가구","","26",
"영등포구","여자","15세미만","1인가구","","X",
"영등포구","여자","15세미만","비친족가구","","33",
"영등포구","여자","15~19세","일반가구원","","5757",
"영등포구","여자","15~19세","1세대가구-계","","62",
"영등포구","여자","15~19세","1세대가구-부부","","X",
"영등포구","여자","15~19세","1세대가구-부부+미혼형제자매","","X",
"영등포구","여자","15~19세","1세대가구-부부+기타 친인척","","X",
"영등포구","여자","15~19세","1세대가구-가구주+미혼형제자매","","55",
"영등포구","여자","15~19세","1세대가구-가구주+기타 친인척","","X",
"영등포구","여자","15~19세","1세대가구-기타","","X",
"영등포구","여자","15~19세","2세대가구-계","","4860",
"영등포구","여자","15~19세","2세대가구-부부+미혼자녀","","3798",
"영등포구","여자","15~19세","2세대가구-부+미혼자녀","","184",
"영등포구","여자","15~19세","2세대가구-모+미혼자녀","","565",
"영등포구","여자","15~19세","2세대가구-부부+양친","","X",
"영등포구","여자","15~19세","2세대가구-부부+한부모","","X",
"영등포구","여자","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","55",
"영등포구","여자","15~19세","2세대가구-조부모+미혼손자녀","","38",
"영등포구","여자","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","25",
"영등포구","여자","15~19세","2세대가구-기타","","194",
"영등포구","여자","15~19세","3세대가구-계","","679",
"영등포구","여자","15~19세","3세대가구-부부+미혼자녀+양친","","79",
"영등포구","여자","15~19세","3세대가구-부부+미혼자녀+부친","","54",
"영등포구","여자","15~19세","3세대가구-부부+미혼자녀+모친","","274",
"영등포구","여자","15~19세","3세대가구-기타","","272",
"영등포구","여자","15~19세","4세대이상 가구","","X",
"영등포구","여자","15~19세","1인가구","","139",
"영등포구","여자","15~19세","비친족가구","","15",
"영등포구","여자","20~24세","일반가구원","","10315",
"영등포구","여자","20~24세","1세대가구-계","","572",
"영등포구","여자","20~24세","1세대가구-부부","","34",
"영등포구","여자","20~24세","1세대가구-부부+미혼형제자매","","X",
"영등포구","여자","20~24세","1세대가구-부부+기타 친인척","","X",
"영등포구","여자","20~24세","1세대가구-가구주+미혼형제자매","","503",
"영등포구","여자","20~24세","1세대가구-가구주+기타 친인척","","17",
"영등포구","여자","20~24세","1세대가구-기타","","13",
"영등포구","여자","20~24세","2세대가구-계","","6429",
"영등포구","여자","20~24세","2세대가구-부부+미혼자녀","","4660",
"영등포구","여자","20~24세","2세대가구-부+미혼자녀","","343",
"영등포구","여자","20~24세","2세대가구-모+미혼자녀","","968",
"영등포구","여자","20~24세","2세대가구-부부+양친","","X",
"영등포구","여자","20~24세","2세대가구-부부+한부모","","X",
"영등포구","여자","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","58",
"영등포구","여자","20~24세","2세대가구-조부모+미혼손자녀","","40",
"영등포구","여자","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","50",
"영등포구","여자","20~24세","2세대가구-기타","","304",
"영등포구","여자","20~24세","3세대가구-계","","658",
"영등포구","여자","20~24세","3세대가구-부부+미혼자녀+양친","","63",
"영등포구","여자","20~24세","3세대가구-부부+미혼자녀+부친","","38",
"영등포구","여자","20~24세","3세대가구-부부+미혼자녀+모친","","278",
"영등포구","여자","20~24세","3세대가구-기타","","279",
"영등포구","여자","20~24세","4세대이상 가구","","X",
"영등포구","여자","20~24세","1인가구","","2338",
"영등포구","여자","20~24세","비친족가구","","316",
"영등포구","여자","25~29세","일반가구원","","17276",
"영등포구","여자","25~29세","1세대가구-계","","2233",
"영등포구","여자","25~29세","1세대가구-부부","","987",
"영등포구","여자","25~29세","1세대가구-부부+미혼형제자매","","27",
"영등포구","여자","25~29세","1세대가구-부부+기타 친인척","","5",
"영등포구","여자","25~29세","1세대가구-가구주+미혼형제자매","","1128",
"영등포구","여자","25~29세","1세대가구-가구주+기타 친인척","","37",
"영등포구","여자","25~29세","1세대가구-기타","","49",
"영등포구","여자","25~29세","2세대가구-계","","7162",
"영등포구","여자","25~29세","2세대가구-부부+미혼자녀","","4867",
"영등포구","여자","25~29세","2세대가구-부+미혼자녀","","373",
"영등포구","여자","25~29세","2세대가구-모+미혼자녀","","1132",
"영등포구","여자","25~29세","2세대가구-부부+양친","","14",
